0.0011838632380615438, 3.976341103198718e-06, 0.2
0.05893412375774303, 0.01133158486598221, 0.2
0.1085792560599902, 0.042934878106978214, 0.2
0.14328476944017474, 0.09046312913730573, 0.2
0.1581910727725643, 0.14627603188665897, 0.2
0.1584849911092119, 0.15044496236605368, 0.2
0.1587176445039192, 0.15461776019587678, 0.2
0.15888898276197908, 0.15879352509969624, 0.2
0.159029416406027, 0.1645707545056853, 0.2
0.15960180493196877, 0.2487305123054902, 0.2
0.15815475009904603, 0.33287977548620246, 0.2
0.15468908507227735, 0.4169700937604756, 0.2
0.14931002394504816, 0.49961743839508377, 0.2
0.14849142795140394, 0.5167796646591984, 0.2
0.148634780581721, 0.5339608043118758, 0.2
0.14973963232211704, 0.5511069820892478, 0.2
0.15190887150338428, 0.5688566884432831, 0.2
0.16998267021887542, 0.6174564746897855, 0.2
0.205638919089424, 0.6551026343836412, 0.2
0.2531865664729447, 0.6757865085736058, 0.2
0.3052774759529705, 0.676169151367801, 0.2
0.3693843176606863, 0.6747459330128474, 0.2
0.4296275941410247, 0.6926603622637182, 0.2
0.4296275941410247, 0.6926603622637182, 0.2
0.43062512014615106, 0.6920444500776003, 0.2
0.48520202598759204, 0.6716624633145649, 0.2
0.5434403707097719, 0.6731984449728584, 0.2
0.5958982689849477, 0.6957687040234123, 0.2
0.5960722014575327, 0.6957852358728106, 0.2
0.6045943314654327, 0.6966011719865793, 0.2
0.6045943314654327, 0.6966011719865793, 0.2
0.6045943314654327, 0.6966011719865793, 0.2
0.6047887914627164, 0.6954573545172268, 0.2
0.6192329197395663, 0.6393397283231027, 0.2
0.6426331115230238, 0.5863279198665049, 0.2
0.6743631644927982, 0.5378405550187763, 0.2
0.713944803776169, 0.49483027069067986, 0.2
0.7765077919928548, 0.4423900229957461, 0.2
0.7765077919928548, 0.4423900229957461, 0.2
0.7765077919928548, 0.4423900229957461, 0.2
0.7758096775333835, 0.4413138486581177, 0.2
0.7471613307061594, 0.3840711617684183, 0.2
0.7317795386067536, 0.3232499907538203, 0.2
0.7317795386067536, 0.3232499907538203, 0.2
0.7306668468454869, 0.3227383209576834, 0.2
0.6760096950599712, 0.2951569219705803, 0.2
0.6234541129130822, 0.26375551122851076, 0.2
0.573266641702284, 0.22869334436940167, 0.2
0.5253849222045972, 0.18987104994517343, 0.2
0.4676801203211698, 0.1313170794543271, 0.2
0.4193168830646876, 0.06483844452007348, 0.2
0.38136907752024585, -0.008088749824764308, 0.2
0.35462164732756657, -0.08605457573627062, 0.2
0.3309851551584902, -0.17614852790260674, 0.2
0.3077542550915261, -0.26634791404845387, 0.2
0.2849294173925321, -0.3566509082569708, 0.2
0.262725081022104, -0.44617452700859184, 0.2
0.24490870974951578, -0.4903745158269541, 0.2
0.21579366325595414, -0.5281021736464335, 0.2
0.1775535893024245, -0.5565408592857979, 0.2
0.13329030217018475, -0.5735092610724948, 0.2
0.09841578917314098, -0.5765019174204521, 0.2
0.06410667172490361, -0.5695685121444715, 0.2
0.03313095991116781, -0.5532684223769174, 0.2
0.00786934973460562, -0.5287727434894971, 0.2
-0.024948021779659817, -0.4991098917816867, 0.2
-0.06561579312163451, -0.48170308223422165, 0.2
-0.10973149621841674, -0.47843667980625787, 0.2
-0.1533736666831816, -0.4900386705196569, 0.2
-0.23638435332687605, -0.5274992778107868, 0.2
-0.3187841951773627, -0.5662850646236476, 0.2
-0.40055203876413004, -0.6063860739731358, 0.2
-0.48119530006440303, -0.6475473536611541, 0.2
-0.5372265726867812, -0.6794847075406274, 0.2
-0.5897016512451811, -0.7147156622181592, 0.2
-0.5897016512451811, -0.7147156622181592, 0.2
-0.5909939281255426, -0.7142101687072551, 0.2
-0.6549627091609636, -0.6873619504470709, 0.2
-0.7163298670007833, -0.6580984781392202, 0.2
-0.7163298670007833, -0.6580984781392202, 0.2
-0.7164672091396582, -0.6567756587829191, 0.2
-0.7275702210613333, -0.592610668084229, 0.2
-0.7275702210613333, -0.592610668084229, 0.2
-0.7275702210613333, -0.592610668084229, 0.2
-0.7271766319651909, -0.5924847088576434, 0.2
-0.7078623869461794, -0.5851682761552602, 0.2
-0.6894000276214858, -0.5759102236435923, 0.2
-0.6719841276220291, -0.5648081213493492, 0.2
-0.6547730480598184, -0.5510787129456904, 0.2
-0.5913509619238235, -0.48887179572803624, 0.2
-0.5350106575830631, -0.4201853220497623, 0.2
-0.4864098828663746, -0.3458211757391685, 0.2
-0.4466058936533098, -0.267755232640382, 0.2
-0.43212735715900974, -0.24348701305471154, 0.2
-0.4125061039025728, -0.22315032400457824, 0.2
-0.3887717412396472, -0.20781231468590225, 0.2
-0.3615585631075892, -0.19813506183755336, 0.2
-0.30224312308261997, -0.1952195878719936, 0.2
-0.24562541882866773, -0.21314323088371917, 0.2
-0.1987938028440902, -0.24966200904061722, 0.2
