0.0014522517183787342, -9.59907401567949e-07, 0.1999997842505732, -0.0002937681469899683
0.07399581241804547, -0.0027674013998246765, 0.19943909801202844, -0.01496817237168641
0.14558864159563864, -0.01076664418963278, 0.1978489379534341, -0.02925402110305833
0.18981730593431106, -0.017207832499502827, 0.1979748329527414, -0.028389531826610744
0.23338146464973575, -0.023359489015039397, 0.19811684208935856, -0.027380958356861097
0.24306519140308613, -0.024498453109365763, 0.19906487636457243, -0.019317737909949464
0.25366933007566367, -0.025289856877072834, 0.19976208502715867, -0.009752404093465006
0.30657218977988754, -0.017015644926271722, 0.18718693092191527, 0.07043474208112163
0.35164210341709884, 0.011417824554813586, 0.14438690489446798, 0.13839227469405893
0.3782513499328927, 0.04227873360403617, 0.11557618402034436, 0.16322421905861734
0.39885982793120517, 0.0783141024582909, 0.08397468958413778, 0.181516532330385
0.43872412584036885, 0.1465250438237339, 0.11699625231587546, 0.1622093614562366
0.49031544298685453, 0.20540502859196305, 0.14411343067095808, 0.13867703162473216
0.5145950889112514, 0.24043475235382006, 0.07912816345889366, 0.18368106529422845
0.5234224464291536, 0.2828145494019291, 0.0038120170535837655, 0.19996366801492513
0.5290858142538549, 0.3594369293512166, 0.02567201045889482, 0.19834552649101617
0.5428738855626128, 0.43403961777745564, 0.047770558681043934, 0.19421115756645121
0.5530645450742698, 0.460617306176282, 0.09440680264044482, 0.1763160673767655
0.5696545201864971, 0.48398907618557474, 0.13385686011579198, 0.14860128195927955
0.5925605928621216, 0.5147835983034504, 0.10376367893648325, 0.1709768959057522
0.6058905860078986, 0.5407483410761931, 0.06039386131298882, 0.19066352958997554
0.6058905860078986, 0.5407483410761931, -0.018621445699021962, 0.19913121744236484
0.6055959329242809, 0.5413088720985477, -0.0927841122456825, 0.17717536091336344
0.6016383201663003, 0.5492414712252863, -0.13349965716139806, 0.1489222667628625
0.6002380439743117, 0.5499114213622357, -0.18059311156520774, 0.08594258580701676
0.5274353569639827, 0.5764802935847093, -0.1935176408177551, 0.0505066598809536
0.45231267496712935, 0.5888135000148262, -0.19951573005347967, 0.013909473794038408
0.44355864870591954, 0.5892935099598645, -0.19984087270306383, 0.007976565506396836
0.43359653004245974, 0.5895269390247646, -0.1999857352739614, 0.002388657977408349
0.365007816966988, 0.5923432659174092, -0.1995067093311899, 0.014038266696430336
0.2978125284462899, 0.5990085559718321, -0.19834256646156143, 0.025694869710529616
0.2854251781600892, 0.6010687537772352, -0.1959764350665614, 0.039915371708175815
0.27189704119697056, 0.6043808675899457, -0.19286740494869742, 0.05293547117345018
0.19215188846264505, 0.618504589794598, -0.19932230492889846, 0.01645049415158188
0.11109618262207566, 0.6176715095966944, -0.1990140596187651, -0.01983441640327783
